time,formaldehyde,co2,tvoc,temp,humidity,pm25
2019/7/30 23:24,19,676,48,302,423,11
2019/7/30 23:24,19,676,48,302,423,11
2019/7/30 23:25,19,676,48,302,423,11
2019/7/30 23:25,19,676,48,302,423,11
2019/7/30 23:26,19,676,48,302,423,11
2019/7/30 23:26,19,676,48,302,423,11
2019/7/30 23:27,19,676,48,302,423,11
2019/7/30 23:27,19,676,48,302,423,11
2019/7/30 23:28,19,676,48,302,423,11
2019/7/30 23:28,19,676,48,302,423,11
2019/7/30 23:29,19,676,48,302,423,11
2019/7/30 23:30,19,676,48,302,423,11
2019/7/30 23:30,19,676,48,302,423,11
2019/7/30 23:31,19,676,48,302,423,11
2019/7/30 23:31,19,676,48,302,423,11
2019/7/30 23:32,19,676,48,302,423,11
2019/7/30 23:32,19,676,48,302,423,11
2019/7/30 23:33,19,676,48,302,423,11
2019/7/30 23:33,19,676,48,302,423,11
2019/7/30 23:34,19,676,48,302,423,11
2019/7/30 23:34,19,676,48,302,423,11
2019/7/30 23:35,19,676,48,302,423,11
2019/7/30 23:36,19,676,48,302,423,11
2019/7/30 23:37,19,676,48,302,423,11
2019/7/30 23:37,19,676,48,302,423,11
2019/7/30 23:37,19,676,48,302,423,11
2019/7/30 23:38,19,676,48,289,464,11
2019/7/30 23:39,19,676,48,292,457,11
2019/7/30 23:39,19,676,48,293,453,11
2019/7/30 23:40,19,676,48,295,449,11
2019/7/30 23:40,19,676,48,296,443,11
2019/7/30 23:41,19,676,48,298,439,11
2019/7/30 23:41,22,725,57,299,436,10
2019/7/30 23:42,18,660,45,301,432,10
2019/7/30 23:42,17,648,43,302,429,10
2019/7/30 23:43,16,639,42,303,426,10
2019/7/30 23:43,16,632,41,304,426,10
2019/7/30 23:44,16,632,41,304,426,10
2019/7/30 23:45,16,632,41,304,426,10
2019/7/30 23:45,16,632,41,304,426,10
2019/7/30 23:46,16,632,41,304,426,10
2019/7/30 23:46,16,632,41,304,426,10
2019/7/30 23:47,16,632,41,304,426,10
2019/7/30 23:47,16,632,41,304,426,10
2019/7/30 23:48,16,632,41,304,426,10
2019/7/30 23:48,16,632,41,304,426,10
2019/7/30 23:49,16,632,41,304,426,10
2019/7/30 23:49,16,632,41,304,426,10
2019/7/30 23:50,16,632,41,304,426,10
2019/7/30 23:50,16,632,41,304,426,10
2019/7/30 23:51,16,632,41,304,426,10
2019/7/30 23:52,16,632,41,304,426,10
2019/7/30 23:52,16,632,41,304,426,10
2019/7/30 23:52,16,632,41,304,426,10
2019/7/30 23:53,16,632,41,304,426,10
2019/7/30 23:54,16,632,41,304,426,10
2019/7/30 23:54,16,632,41,304,426,10
2019/7/30 23:55,16,632,41,304,426,10
2019/7/30 23:55,16,632,41,304,426,10
2019/7/30 23:56,16,632,41,304,426,10
2019/7/30 23:56,16,632,41,304,426,10
2019/7/30 23:57,16,632,41,304,426,10
2019/7/30 23:57,16,632,41,304,426,10
2019/7/30 23:58,16,632,41,304,426,10
2019/7/30 23:58,16,632,41,304,426,10
2019/7/30 23:59,16,632,41,304,426,10
