SP,RP,TI,TT,UT,LMS,CML,MLR,RP,TI,TT,UT,LMS,CML,MLR
0.47100613,0.4597484,1,0.99974847,0.99684626,1,1,0.426435,0.47878996,1,0,0,0,0.48275864,0.725278
0.4710535,0.4598076,1,0.99974847,0.99684626,1,1,0.42649275,0.47878996,1,0,0,0,0.4778325,0.72525537
0.47110093,0.45986682,1,0.99974847,0.99684626,1,1,0.4265505,0.47878996,1,0,0,0,0.4729064,0.7252327
0.47114834,0.45992604,1,0.99974847,0.99684626,1,1,0.42660815,0.47878996,1,0,0,0,0.46798033,0.7252101
0.47119576,0.45998523,1,0.99975044,0.99684626,1,1,0.42666584,0.47878996,1,0,0,0,0.46305418,0.72518736
0.47124317,0.46004444,1,0.99975044,0.99684626,1,1,0.4267236,0.47878996,1,0,0,0,0.4581281,0.7251647
0.4712906,0.46010366,1,0.99975044,0.99684626,1,1,0.42678118,0.47878996,1,0,0,0,0.453202,0.7251421
0.471338,0.46016288,1,0.99975044,0.99684626,1,1,0.42683876,0.47878996,1,0,0,0,0.44827586,0.7251195
0.4713854,0.4602221,1,0.99975044,0.99684626,1,1,0.42689657,0.47878996,1,0,0,0,0.44334978,0.7250968
0.4714328,0.4602813,1,0.99975044,0.99684626,1,1,0.4269541,0.47878996,1,0,0,0,0.43842363,0.7250742
0.47148022,0.46034053,1,0.99975044,0.99684626,1,1,0.42701167,0.47878996,1,0,0,0,0.43349755,0.7250515
0.47152764,0.46039975,1,0.99975044,0.99684626,1,1,0.4270693,0.47878996,1,0,0,0,0.42857146,0.7250289
0.47157505,0.46045893,1,0.99975044,0.99684626,1,1,0.42712688,0.47878996,1,0,0,0,0.42364532,0.7250063
0.47162247,0.46051815,1,0.99975044,0.99684626,1,1,0.42718446,0.47878996,1,0,0,0,0.41871923,0.7249837
0.47166988,0.46057737,1,0.99975044,0.99684626,1,1,0.4272421,0.47878996,1,0,0,0,0.4137931,0.72496104
0.47171727,0.4606366,1,0.99975044,0.99684626,1,1,0.42729962,0.47878996,1,0,0,0,0.408867,0.72493845
0.47176468,0.4606958,1,0.99975044,0.99684626,1,1,0.4273572,0.47878996,1,0,0,0,0.40394092,0.72491586
0.4718121,0.46075502,1,0.99975044,0.99684626,1,1,0.42741477,0.47878996,1,0,0,0,0.39901477,0.7248932
0.4718595,0.46081424,1,0.99975044,0.99684626,1,1,0.42747223,0.47878996,1,0,0,0,0.3940887,0.7248707
0.47190693,0.46087345,1,0.99975044,0.99684626,1,1,0.4275298,0.47878996,1,0,0,0,0.3891626,0.72484803
0.47195435,0.46093264,1,0.9997524,0.99684626,1,1,0.42758727,0.47878996,1,0,0,0,0.38423645,0.7248255
0.47200176,0.46099186,1,0.9997524,0.99684626,1,1,0.42764485,0.47878996,1,0,0,0,0.37931037,0.7248029
0.47204915,0.46105108,1,0.9997524,0.99684626,1,1,0.42770225,0.47878996,1,0,0,0,0.37438422,0.7247803
0.47209656,0.4611103,1,0.9997524,0.99684626,1,1,0.42775965,0.47878996,1,0,0,0,0.36945814,0.72475773
0.47214398,0.4611695,1,0.9997524,0.99684626,1,1,0.42781723,0.47878996,1,0,0,0,0.36453205,0.72473514
0.4721914,0.46122873,1,0.9997524,0.99684626,1,1,0.42787462,0.47878996,1,0,0,0,0.3596059,0.7247126
0.4722388,0.46128795,1,0.9997524,0.99684626,1,1,0.42793208,0.47878996,1,0,0,0,0.35467982,0.7246901
0.47228622,0.46134716,1,0.9997524,0.99684626,1,1,0.42798948,0.47878996,1,0,0,0,0.34975368,0.72466755
0.47233364,0.46140635,1,0.9997524,0.99684626,1,1,0.42804688,0.47878996,1,0,0,0,0.3448276,0.72464496
0.47238103,0.46146557,1,0.9997524,0.99684626,1,1,0.42810434,0.47878996,1,0,0,0,0.3399015,0.72462237
0.47242844,0.46152478,1,0.9997524,0.99684626,1,1,0.42816174,0.47878996,1,0,0,0,0.33497536,0.72459984
0.47247586,0.461584,1,0.9997524,0.99684626,1,1,0.42821902,0.47878996,1,0,0,0,0.33004928,0.7245773
0.47252327,0.46164322,1,0.9997524,0.99684626,1,1,0.42827642,0.47878996,1,0,0,0,0.3251232,0.7245548
0.4725707,0.46170244,1,0.9997524,0.99684626,1,1,0.42833382,0.47878996,1,0,0,0,0.32019705,0.72453225
0.4726181,0.46176165,1,0.9997524,0.99684626,1,1,0.4283911,0.47878996,1,0,0,0,0.31527096,0.7245097
0.4726655,0.46182087,1,0.9997524,0.99684626,1,1,0.4284485,0.47878996,1,0,0,0,0.31034482,0.72448725
0.4727129,0.46188006,1,0.9997524,0.99684626,1,1,0.42850572,0.47878996,1,0,0,0,0.30541873,0.7244648
0.47276032,0.46193928,1,0.9997524,0.99684626,1,1,0.42856312,0.47878996,1,0,0,0,0.30049264,0.72444224
0.47280774,0.4619985,1,0.9997524,0.99684626,1,1,0.4286204,0.47878996,1,0,0,0,0.2955665,0.7244197
0.47285515,0.4620577,1,0.9997524,0.99684626,1,1,0.42867768,0.47878996,1,0,0,0,0.2906404,0.72439724
0.47290257,0.46211693,1,0.9997524,0.99684626,1,1,0.4287349,0.47878996,1,0,0,0,0.28571427,0.7243747
0.47294998,0.46217614,1,0.9997524,0.99684626,1,1,0.42879212,0.47878996,1,0,0,0,0.28078818,0.72435224
0.47299737,0.46223536,1,0.9997524,0.99684626,1,1,0.4288494,0.47878996,1,0,0,0,0.2758621,0.7243297
0.47304478,0.46229458,1,0.9997524,0.99684626,1,1,0.42890668,0.47878996,1,0,0,0,0.27093595,0.7243073
0.4730922,0.4623538,1,0.9997524,0.99684626,1,1,0.4289639,0.47878996,1,0,0,0,0.26600987,0.72428477
0.4731396,0.46241298,1,0.9997524,0.99684626,1,1,0.42902112,0.47878996,1,0,0,0,0.26108378,0.72426236
0.47318703,0.4624722,1,0.9997524,0.99684626,1,1,0.4290784,0.47878996,1,0,0,0,0.25615764,0.7242398
0.47323444,0.4625117,1,0.016486466,0.9984224,1,1,0.42913544,0.47878996,1,0,0,0,0.25123155,0.7242174
0.47328186,0.4625709,1,0.9997524,0.998425,1,1,0.42919272,0.47878996,1,0,0,0,0.2463054,0.72419494
0.47332925,0.46263012,1,0.9997524,0.99684626,1,1,0.42924976,0.47878996,1,0,0,0,0.24137932,0.7241725
0.47337666,0.4626893,1,0.9997524,0.99684626,1,1,0.42930704,0.47878996,1,0,0,0,0.23645324,0.72415006
0.47342408,0.4627288,1,0.9989389,0.9999999,1,1,0.4293641,0.47878996,1,0,0,0,0.23152709,0.7241276
0.4734715,0.46278802,1,0.9997524,0.99684757,1,1,0.42942137,0.47878996,1,0,0,0,0.226601,0.7241051
0.4735189,0.46284723,1,0.9997524,0.99684626,1,1,0.4294784,0.47878996,1,0,0,0,0.22167492,0.7240827
0.47356632,0.4628867,1,0.016485035,0.9984224,1,1,0.4295355,0.47878996,1,0,0,0,0.21674877,0.7240603
0.47361374,0.4629459,1,0.9997524,0.998425,1,1,0.4295926,0.47878996,1,0,0,0,0.21182269,0.7240378
0.47366112,0.46300513,1,0.9997524,0.99684626,1,1,0.4296497,0.47878996,1,0,0,0,0.20689654,0.7240154
0.47370854,0.46306434,1,0.9997524,0.99684626,1,1,0.42970675,0.47878996,1,0,0,0,0.20197046,0.72399294
0.47375596,0.46310383,1,0.9989389,0.9999999,1,1,0.4297638,0.47878996,1,0,0,0,0.19704437,0.7239706
0.47380337,0.46316302,1,0.9997524,0.99684757,1,1,0.4298209,0.47878996,1,0,0,0,0.19211823,0.7239482
0.4738508,0.46322224,1,0.9997524,0.99684626,1,1,0.429878,0.47878996,1,0,0,0,0.18719214,0.72392577
0.4738982,0.46326172,1,0.016483486,0.9984224,1,1,0.4299351,0.47878996,1,0,0,0,0.182266,0.72390336
0.47394562,0.46332094,1,0.9997524,0.998425,1,1,0.42999196,0.47878996,1,0,0,0,0.17733991,0.72388095
0.473993,0.46338016,1,0.9997524,0.99684626,1,1,0.43004906,0.47878996,1,0,0,0,0.17241383,0.7238586
0.47404042,0.46343938,1,0.9997524,0.99684626,1,1,0.43010598,0.47878996,1,0,0,0,0.16748768,0.7238362
0.47408783,0.46347883,1,0.99893695,0.9999999,1,1,0.4301631,0.47878996,1,0,0,0,0.1625616,0.7238138
0.47413525,0.46353805,1,0.9997524,0.99684757,1,1,0.43021995,0.47878996,1,0,0,0,0.15763551,0.7237914
0.47418267,0.46359727,1,0.9997524,0.99684626,1,1,0.43027705,0.47878996,1,0,0,0,0.15270936,0.72376907
0.47423008,0.46363673,1,0.016481876,0.9984224,1,1,0.4303339,0.47878996,1,0,0,0,0.14778328,0.72374666
0.4742775,0.46369594,1,0.9997524,0.998425,1,1,0.43039083,0.47878996,1,0,0,0,0.14285713,0.72372437
0.47432488,0.46375516,1,0.9997524,0.99684626,1,1,0.43044776,0.47878996,1,0,0,0,0.13793105,0.72370195
0.4743723,0.46381438,1,0.9997524,0.99684626,1,1,0.43050468,0.47878996,1,0,0,0,0.13300496,0.7236796
0.4744197,0.46385387,1,0.998935,0.9999999,1,1,0.4305616,0.47878996,1,0,0,0,0.12807882,0.72365725
0.47446713,0.46391308,1,0.9997524,0.99684757,1,1,0.43061846,0.47878996,1,0,0,0,0.12315273,0.7236349
0.47451454,0.46397227,1,0.9997524,0.99684626,1,1,0.4306754,0.47878996,1,0,0,0,0.11822659,0.72361255
0.47456196,0.46401176,1,0.016480267,0.9984224,1,1,0.4307323,0.47878996,1,0,0,0,0.1133005,0.72359025
0.47460938,0.46407098,1,0.9997524,0.998425,1,1,0.43078905,0.47878996,1,0,0,0,0.10837442,0.7235679
0.47465676,0.4641302,1,0.9997524,0.99684626,1,1,0.43084598,0.47878996,1,0,0,0,0.10344827,0.72354555
0.47470418,0.4641894,1,0.9997524,0.99684626,1,1,0.43090284,0.47878996,1,0,0,0,0.09852219,0.72352326
0.4747516,0.46422887,1,0.998933,0.9999999,1,1,0.43095958,0.47878996,1,0,0,0,0.0935961,0.72350097
0.474799,0.4642881,1,0.9997524,0.99684757,1,1,0.4310165,0.47878996,1,0,0,0,0.088669956,0.7234786
0.47484642,0.4643473,1,0.9997524,0.99684626,1,1,0.43107325,0.47878996,1,0,0,0,0.08374387,0.72345626
0.47489384,0.4643868,1,0.016478658,0.9984224,1,1,0.43113,0.47878996,1,0,0,0,0.078817725,0.723434
0.47494125,0.46444598,1,0.9997524,0.998425,1,1,0.4311869,0.47878996,1,0,0,0,0.07389164,0.7234117
0.47498864,0.4645052,1,0.9997524,0.99684626,1,1,0.4312436,0.47878996,1,0,0,0,0.068965554,0.7233894
0.47503605,0.4645644,1,0.9997524,0.99684626,1,1,0.43130034,0.47878996,1,0,0,0,0.06403941,0.7233671
0.47508347,0.4646039,1,0.99893105,0.9999999,1,1,0.4313571,0.47878996,1,0,0,0,0.059113324,0.7233448
0.4751309,0.46466312,1,0.9997524,0.99684757,1,1,0.43141383,0.47878996,1,0,0,0,0.05418718,0.7233225
0.4751783,0.46472234,1,0.9997524,0.99684626,1,1,0.43147057,0.47878996,1,0,0,0,0.049261093,0.7233002
0.47522572,0.4647618,1,0.016476989,0.9984224,1,1,0.43152738,0.47878996,1,0,0,0,0.044335008,0.723278
0.4752731,0.464821,1,0.9997524,0.998425,1,1,0.43158406,0.47878996,1,0,0,0,0.039408863,0.7232557
0.47532052,0.46488023,1,0.9997524,0.99684626,1,1,0.43164062,0.47878996,1,0,0,0,0.034482777,0.72323346
0.47536793,0.46493945,1,0.9997524,0.99684626,1,1,0.43169737,0.47878996,1,0,0,0,0.029556692,0.72321117
0.47541535,0.4649789,1,0.99892914,0.9999999,1,1,0.43175393,0.47878996,1,0,0,0,0.024630547,0.72318894
0.47546276,0.46503812,1,0.9997524,0.99684757,1,1,0.43181068,0.47878996,1,0,0,0,0.019704461,0.72316664
0.47551018,0.46509734,1,0.9997524,0.99684626,1,1,0.4318673,0.47878996,1,0,0,0,0.014778316,0.7231444
0.4755576,0.46513683,1,0.0164752,0.9984224,1,1,0.431924,0.47878996,1,0,0,0,0.009852231,0.7231222
0.47560498,0.46519604,1,0.9997524,0.998425,1,1,0.43198055,0.47878996,1,0,0,0,0.004926145,0.72309995
0.4756524,0.46525523,1,0.9997524,0.99684626,1,1,0.43203712,0.47878996,1,0,0,0,0,0.72307765
0.4756998,0.46531445,1,0.99975044,0.99684626,1,1,0.43209386,0.47890466,1,0.9990546,0.002482057,1,1,0.72315514
0.47574723,0.46535394,1,0.9989272,0.9999999,1,1,0.43215048,0.47901937,1,0.9990546,0.99753845,1,1,0.7231827
0.47579464,0.46541315,1,0.99975044,0.99684757,1,1,0.432207,0.47913408,1,0.9990546,0.99757165,1,1,0.7232103
0.47584206,0.46547237,1,0.99975044,0.99684626,1,1,0.4322636,0.4792488,1,0.9990546,0.99511015,1,1,0.7232379
0.47588947,0.46551183,1,0.016473532,0.9984224,1,1,0.43232018,0.47936353,1,0.9990546,0.99511015,1,1,0.7232654
0.4759033,0.46557105,1,0.99975044,0.99842507,1,1,0.43233657,0.47939697,1,0.999288,0.9975506,1,1,0.7232735
0.47593686,0.46563026,1,0.99975044,0.99684626,1,1,0.43237656,0.47947824,1,0.9991324,0.9999847,1,1,0.723293
0.4759507,0.46568948,1,0.9997524,0.99684626,1,1,0.43239313,0.47951168,1,0.999288,0.9999772,1,1,0.72330105
0.47598428,0.46572894,1,0.9989272,0.9999999,1,1,0.43243313,0.47959295,1,0.9991324,0.999971,1,1,0.72332054
0.4759981,0.46578816,1,0.9997524,0.99684757,1,1,0.43244976,0.4796264,1,0.999288,0.999984,1,1,0.7233286
0.47603366,0.46584737,1,0.9997524,0.99684626,1,1,0.43249208,0.47971243,1,0.9991324,0.99998075,1,1,0.7233493
0.47608107,0.46588686,1,0.01647228,0.9984224,1,1,0.43254864,0.47982714,1,0.9990546,0.99766153,1,1,0.72337675
0.4761285,0.46594608,1,0.9997524,0.99842507,1,1,0.43260503,0.47994187,1,0.9990546,0.99511015,1,1,0.72340435
0.4761759,0.46600527,1,0.9997524,0.99684626,1,1,0.4326616,0.48005658,1,0.9990566,0.99511015,1,1,0.7234318
0.47622332,0.46606448,1,0.9997524,0.99684626,1,1,0.43271798,0.4801713,1,0.9990566,0.99511015,1,1,0.72345936
0.47627074,0.46610397,1,0.9989252,0.9999999,1,1,0.43277442,0.480286,1,0.9990566,0.99511015,1,1,0.7234869
0.47631815,0.4661632,1,0.9997524,0.99684757,1,1,0.432831,0.4804007,1,0.9990566,0.99511015,1,1,0.72351444
0.47636554,0.4662224,1,0.9997524,0.99684626,1,1,0.43288738,0.48051542,1,0.9990566,0.99511015,1,1,0.723542
0.47641295,0.46626186,1,0.016471028,0.9984224,1,1,0.43294376,0.48063016,1,0.9990566,0.99511015,1,1,0.7235695
0.47646037,0.46632108,1,0.9997524,0.99842507,1,1,0.4330002,0.48074487,1,0.9990566,0.99511015,1,1,0.723597
0.47650778,0.4663803,1,0.9997524,0.99684626,1,1,0.4330566,0.48085958,1,0.9990566,0.99511015,1,1,0.72362447
0.4765552,0.46643952,1,0.99975437,0.99684626,1,1,0.43311298,0.4809743,1,0.9990566,0.99511015,1,1,0.723652
0.4766026,0.46647897,1,0.99892324,0.9999999,1,1,0.43316936,0.481089,1,0.9990585,0.99511015,1,1,0.7236794
0.47665003,0.4665382,1,0.99975437,0.99684757,1,1,0.43322575,0.4812037,1,0.9990585,0.99511015,1,1,0.72370696
0.47669742,0.4665974,1,0.99975437,0.99684626,1,1,0.4332822,0.4813184,1,0.9990585,0.99511015,1,1,0.7237344
0.47674483,0.4666369,1,0.016469896,0.9984224,1,1,0.43333858,0.48143315,1,0.9990585,0.99511015,1,1,0.7237619
0.47679225,0.4666961,1,0.99975437,0.99842507,1,1,0.43339485,0.48154786,1,0.9990585,0.99511015,1,1,0.72378933
0.47683966,0.46675533,1,0.99975437,0.99684626,1,1,0.43345124,0.48166257,1,0.9990585,0.99511015,1,1,0.7238168
0.47688708,0.46681452,1,0.99975437,0.99684626,1,1,0.43350744,0.48177728,1,0.9990585,0.99511015,1,1,0.7238443
0.4769345,0.466854,1,0.99892324,0.9999999,1,1,0.43356383,0.481892,1,0.9990585,0.99511015,1,1,0.7238717
0.4769819,0.46691322,1,0.99975437,0.99684757,1,1,0.4336201,0.4820067,1,0.9990585,0.99511015,1,1,0.7238992
0.4770293,0.46697244,1,0.99975437,0.99684626,1,1,0.43367648,0.4821214,1,0.99906045,0.99511015,1,1,0.7239266
0.4770767,0.4670119,1,0.016468823,0.9984224,1,1,0.4337327,0.48223615,1,0.99906045,0.99511015,1,1,0.7239541
0.47712412,0.46707112,1,0.99975437,0.99842507,1,1,0.43378896,0.48235086,1,0.99906045,0.99511015,1,1,0.7239815
0.47717154,0.46713033,1,0.99975437,0.99684626,1,1,0.43384516,0.48246557,1,0.99906045,0.99511015,1,1,0.72400886
0.47721896,0.46718955,1,0.99975437,0.99684626,1,1,0.43390143,0.48258027,1,0.99906045,0.99511015,1,1,0.72403634
0.47726637,0.46724877,1,0.99975634,0.99684626,1,1,0.43395764,0.48269498,1,0.99906045,0.99511015,1,1,0.72406375
0.4773138,0.46730798,1,0.99975634,0.99684626,1,1,0.4340139,0.4828097,1,0.99906045,0.99511015,1,1,0.7240911
0.47736117,0.4673672,1,0.99975634,0.99684626,1,1,0.4340701,0.4829244,1,0.99906045,0.99511015,1,1,0.72411853
0.4774086,0.4674264,1,0.99975634,0.99684626,1,1,0.43412638,0.48303914,1,0.99906045,0.99511015,1,1,0.7241459
0.477456,0.4674856,1,0.99975634,0.99684626,1,1,0.4341824,0.48315385,1,0.99906045,0.99511015,1,1,0.7241733
0.47750342,0.46754482,1,0.99975634,0.99684626,1,1,0.4342386,0.48326856,1,0.99906045,0.99511015,1,1,0.7242007
0.47755083,0.46760404,1,0.99975634,0.99684626,1,1,0.43429488,0.48338327,1,0.99906045,0.99511015,1,1,0.7242281
0.47759825,0.46766326,1,0.99975634,0.99684626,1,1,0.4343509,0.48349798,1,0.9990624,0.99511015,1,1,0.72425544
0.47764564,0.46772248,1,0.99975634,0.99684626,1,1,0.43440717,0.4836127,1,0.9990624,0.99511015,1,1,0.7242828
0.47769305,0.4677817,1,0.99975634,0.99684626,1,1,0.43446326,0.4837274,1,0.9990624,0.99511015,1,1,0.72431016
0.47774047,0.4678409,1,0.99975634,0.99684626,1,1,0.4345193,0.48384213,1,0.9990624,0.99511015,1,1,0.7243375
0.47778788,0.4679001,1,0.99975634,0.99684626,1,1,0.4345755,0.48395684,1,0.9990624,0.99511015,1,1,0.7243649
0.4778353,0.4679593,1,0.99975634,0.99684626,1,1,0.4346316,0.48407155,1,0.9990624,0.99511015,1,1,0.72439224
0.4778827,0.46801853,1,0.99975634,0.99684626,1,1,0.4346876,0.48418626,1,0.9990624,0.99511015,1,1,0.7244196
0.47793013,0.46807775,1,0.9997583,0.99684626,1,1,0.4347437,0.48430097,1,0.9990624,0.99511015,1,1,0.7244469
0.4779775,0.46813697,1,0.9997583,0.99684626,1,1,0.4347998,0.48441568,1,0.9990624,0.99511015,1,1,0.72447425
0.47802493,0.46819618,1,0.9997583,0.99684626,1,1,0.43485582,0.4845304,1,0.9990624,0.99511015,1,1,0.72450155
0.47807235,0.4682554,1,0.9997583,0.99684626,1,1,0.4349119,0.48464513,1,0.9990624,0.99511015,1,1,0.7245289
0.47811976,0.46831462,1,0.9997583,0.99684626,1,1,0.434968,0.48475984,1,0.9990624,0.99511015,1,1,0.7245562
0.47816718,0.4683738,1,0.9997583,0.99684626,1,1,0.43502402,0.48487455,1,0.9990624,0.99511015,1,1,0.7245835
0.4782146,0.46843302,1,0.9997583,0.99684626,1,1,0.43507993,0.48498926,1,0.9990624,0.99511015,1,1,0.7246108
0.478262,0.46849224,1,0.9997583,0.99684626,1,1,0.43513596,0.48510396,1,0.9990624,0.99511015,1,1,0.7246381
0.4783094,0.46855146,1,0.9997583,0.99684626,1,1,0.43519187,0.48521867,1,0.9990624,0.99511015,1,1,0.7246654
0.4783568,0.46861067,1,0.9997583,0.99684626,1,1,0.4352479,0.48533338,1,0.9990624,0.99511015,1,1,0.7246927
0.47840422,0.4686699,1,0.9997583,0.99684626,1,1,0.4353038,0.48544812,1,0.9990624,0.99511015,1,1,0.72471994
0.47845164,0.4687291,1,0.9997583,0.99684626,1,1,0.4353599,0.48556283,1,0.9990624,0.99511015,1,1,0.72474724
0.47849905,0.46878833,1,0.9997583,0.99684626,1,1,0.43541574,0.48567754,1,0.9990624,0.99511015,1,1,0.7247745
0.47854647,0.4688475,1,0.9997583,0.99684626,1,1,0.43547165,0.48579225,1,0.9990624,0.99511015,1,1,0.7248018
0.4785939,0.46890673,1,0.9997583,0.99684626,1,1,0.43552756,0.48590696,1,0.9990624,0.99511015,1,1,0.724829
0.47864127,0.46896595,1,0.9997583,0.99684626,1,1,0.4355834,0.48602167,1,0.9990624,0.99511015,1,1,0.72485626
0.4786887,0.46902516,1,0.9997583,0.99684626,1,1,0.43563932,0.48613638,1,0.9990624,0.99511015,1,1,0.72488356
0.4787361,0.46908438,1,0.9997583,0.99684626,1,1,0.43569523,0.48625112,1,0.9990624,0.99511015,1,1,0.72491074
0.47878352,0.4691436,1,0.9997583,0.99684626,1,1,0.43575108,0.48636582,1,0.9990624,0.99511015,1,1,0.72493804
0.47883093,0.46920282,1,0.9997583,0.99684626,1,1,0.43580705,0.48648053,1,0.9990624,0.99511015,1,1,0.7249653
0.47887835,0.46926203,1,0.9997583,0.99684626,1,1,0.4358629,0.48659524,1,0.9990624,0.99511015,1,1,0.72499245
0.47892576,0.46932122,1,0.9997583,0.99684626,1,1,0.43591863,0.48670995,1,0.9990624,0.99511015,1,1,0.7250197
0.47897315,0.46938044,1,0.9997583,0.99684626,1,1,0.43597454,0.48682466,1,0.9990624,0.99511015,1,1,0.7250469
0.47902057,0.46943966,1,0.9997583,0.99684626,1,1,0.43603045,0.48693937,1,0.9990624,0.99511015,1,1,0.7250741
0.47906798,0.46949887,1,0.9997583,0.99684626,1,1,0.43608612,0.4870541,1,0.9990624,0.99511015,1,1,0.72510135
0.4791154,0.4695581,1,0.9997583,0.99684626,1,1,0.43614203,0.48716882,1,0.9990624,0.99511015,1,1,0.72512853
0.4791628,0.4696173,1,0.9997583,0.99684626,1,1,0.43619776,0.48728353,1,0.9990624,0.99511015,1,1,0.7251557
0.47921023,0.46967652,1,0.9997583,0.99684626,1,1,0.4362535,0.48739824,1,0.9990624,0.99511015,1,1,0.7251829
0.47925764,0.46973574,1,0.9997583,0.99684626,1,1,0.4363094,0.48751295,1,0.9990624,0.99511015,1,1,0.7252101
0.47930503,0.46979493,1,0.9997583,0.99684626,1,1,0.43636513,0.48762766,1,0.9990624,0.99511015,1,1,0.72523725
0.47935244,0.46985415,1,0.9997583,0.99684626,1,1,0.43642086,0.48774236,1,0.9990624,0.99511015,1,1,0.72526443
0.47939986,0.46991336,1,0.9997583,0.99684626,1,1,0.43647653,0.4878571,1,0.9990624,0.99511015,1,1,0.7252916
0.47944728,0.46997258,1,0.9997583,0.99684626,1,1,0.43653226,0.4879718,1,0.99906045,0.99511015,1,1,0.7253188
0.4794947,0.4700318,1,0.9997583,0.99684626,1,1,0.436588,0.48808652,1,0.99906045,0.99511015,1,1,0.72534597
0.4795421,0.47009102,1,0.9997583,0.99684626,1,1,0.43664372,0.48820123,1,0.99906045,0.99511015,1,1,0.7253731
0.47958952,0.47015023,1,0.9997583,0.99684626,1,1,0.43669927,0.48831594,1,0.99906045,0.99511015,1,1,0.7254002
0.4796369,0.47020945,1,0.9997583,0.99684626,1,1,0.436755,0.48843065,1,0.99906045,0.99511015,1,1,0.7254274
0.47968432,0.47026864,1,0.9997583,0.99684626,1,1,0.43681073,0.48854536,1,0.99906045,0.99511015,1,1,0.7254545
0.47973174,0.47032785,1,0.9997583,0.99684626,1,1,0.43686628,0.4886601,1,0.99906045,0.99511015,1,1,0.7254816
0.47977915,0.47038707,1,0.9997583,0.99684626,1,1,0.436922,0.4887748,1,0.99906045,0.99511015,1,1,0.72550875
0.47982657,0.4704463,1,0.9997583,0.99684626,1,1,0.4369775,0.48888952,1,0.99906045,0.99511015,1,1,0.72553587
0.47987399,0.4705055,1,0.9997583,0.99684626,1,1,0.43703324,0.48900422,1,0.99906045,0.99511015,1,1,0.725563
0.4799214,0.47056472,1,0.9997583,0.99684626,1,1,0.43708885,0.48911893,1,0.99906045,0.99511015,1,1,0.7255901
0.4799688,0.47062394,1,0.9997583,0.99684626,1,1,0.4371444,0.48923364,1,0.99906045,0.99511015,1,1,0.72561723
0.4800162,0.47068316,1,0.9997583,0.99684626,1,1,0.43719995,0.48934835,1,0.9990585,0.99511015,1,1,0.7256443
0.48006362,0.47074234,1,0.9997583,0.99684626,1,1,0.43725568,0.4894631,1,0.9990585,0.99511015,1,1,0.7256714
0.48011103,0.47080156,1,0.9997583,0.99684626,1,1,0.43731117,0.4895778,1,0.9990585,0.99511015,1,1,0.7256985
0.48015845,0.47086078,1,0.9997583,0.99684626,1,1,0.43736678,0.4896925,1,0.9990585,0.99511015,1,1,0.7257256
0.48020586,0.47092,1,0.9997583,0.99684626,1,1,0.43742234,0.48980722,1,0.9990585,0.99511015,1,1,0.72575265
0.48025325,0.4709792,1,0.9997583,0.99684626,1,1,0.4374779,0.48992193,1,0.9990585,0.99511015,1,1,0.7257797
0.48030066,0.47103843,1,0.9997583,0.99684626,1,1,0.43753326,0.49003664,1,0.9990585,0.99511015,1,1,0.72580683
0.48034808,0.47109765,1,0.99975634,0.99684626,1,1,0.4375888,0.49015135,1,0.9990585,0.99511015,1,1,0.72583383
0.4803955,0.47115687,1,0.99975634,0.99684626,1,1,0.43764436,0.49026608,1,0.9990585,0.99511015,1,1,0.7258609
0.4804429,0.47121605,1,0.99975634,0.99684626,1,1,0.43769974,0.4903808,1,0.9990585,0.99511015,1,1,0.72588795
0.48049033,0.47127527,1,0.99975634,0.99684626,1,1,0.4377553,0.4904955,1,0.9990566,0.99511015,1,1,0.72591496
0.48053774,0.4713345,1,0.99975634,0.99684626,1,1,0.43781066,0.4906102,1,0.9990566,0.99511015,1,1,0.725942
0.48058513,0.4713937,1,0.99975634,0.99684626,1,1,0.4378662,0.49072492,1,0.9990566,0.99511015,1,1,0.7259691
0.48063254,0.47145292,1,0.99975634,0.99684626,1,1,0.43792158,0.49083963,1,0.9990566,0.99511015,1,1,0.72599614
0.48067996,0.47151214,1,0.99975634,0.99684626,1,1,0.43797702,0.49095434,1,0.9990566,0.99511015,1,1,0.72602314
0.48072737,0.47157136,1,0.99975634,0.99684626,1,1,0.43803257,0.49106908,1,0.9990566,0.99511015,1,1,0.72605014
0.4807748,0.47163057,1,0.99975634,0.99684626,1,1,0.43808794,0.4911838,1,0.9990566,0.99511015,1,1,0.72607714
0.4808222,0.47168976,1,0.99975634,0.99684626,1,1,0.43814337,0.4912985,1,0.9990566,0.99511015,1,1,0.72610414
0.48086962,0.47174898,1,0.99975634,0.99684626,1,1,0.4381987,0.4914132,1,0.9990546,0.99511015,1,1,0.72613114
0.480917,0.4718082,1,0.99975634,0.99684626,1,1,0.43825406,0.49152792,1,0.9990546,0.99511015,1,1,0.72615814
0.48096442,0.4718674,1,0.99975634,0.99684626,1,1,0.4383095,0.49164262,1,0.9990546,0.99511015,1,1,0.72618514
0.48101184,0.47192663,1,0.99975437,0.99684626,1,1,0.43836486,0.49175733,1,0.9990546,0.99511015,1,1,0.72621214
0.48105925,0.47198585,1,0.99975437,0.99684626,1,1,0.43842024,0.49187207,1,0.9990546,0.99511015,1,1,0.7262391
0.48110667,0.47204506,1,0.99975437,0.99684626,1,1,0.4384755,0.49198678,1,0.9990546,0.99511015,1,1,0.7262661
0.48115408,0.47210428,1,0.99975437,0.99684626,1,1,0.43853086,0.49198678,1,0,0,0,0.9950739,0.7261945
