SP,RP,TI,TT,UT,LMS,CML,MLR
0.0036182485,0.012841988,1.0,0.6003829,0.9988647,1.0,1.0,0.94107854
0.0036706869,0.013028104,1.0,0.59638166,0.9988264,1.0,1.0,0.9419084
0.0037231252,0.013214219,0.0,0.5893698,0.99882126,1.0,1.0,0.9427152
0.0037755636,0.013400336,1.0,0.58485115,0.99882555,1.0,1.0,0.9434999
0.003828002,0.013586451,1.0,0.6031789,0.9988647,1.0,1.0,0.94426346
0.0038804405,0.013772567,1.0,0.5991556,0.9988264,1.0,1.0,0.9450066
0.0039328784,0.013958682,1.0,0.59214365,0.99882126,1.0,1.0,0.9457302
0.003985317,0.014144799,1.0,0.5876416,0.99882555,1.0,1.0,0.94643503
0.004037755,0.014330914,1.0,0.5808388,0.9988216,1.0,1.0,0.94712174
0.0040901937,0.01451703,1.0,0.6019075,0.99886936,1.0,1.0,0.9477911
0.0041426322,0.014703145,1.0,0.5949397,0.9988213,1.0,1.0,0.9484437
0.0041950704,0.014889262,1.0,0.5904155,0.99882555,1.0,1.0,0.9490802
0.004247509,0.015075377,1.0,0.5836183,0.9988216,1.0,1.0,0.9497012
0.004299947,0.015261493,1.0,0.6047255,0.9988694,1.0,1.0,0.9503072
0.0043523856,0.015447609,1.0,0.5977136,0.99882126,1.0,1.0,0.95089877
0.0044048238,0.015633725,1.0,0.5931895,0.9988255,1.0,1.0,0.9514764
0.0044572623,0.01581984,1.0,0.58640873,0.9988216,1.0,1.0,0.9520407
0.004509701,0.016005956,1.0,0.6075214,0.9988694,1.0,1.0,0.9525919
0.004562139,0.016192071,1.0,0.6003665,0.998821,1.0,1.0,0.95313066
0.0046145776,0.016378189,1.0,0.5959854,0.9988258,1.0,1.0,0.95365727
0.0046670157,0.016564304,1.0,0.5891606,0.99882156,1.0,1.0,0.9541722
0.0047194543,0.01675042,1.0,0.5849502,0.998826,1.0,1.0,0.9546758
0.0047718924,0.016936535,1.0,0.60278815,0.9988638,1.0,1.0,0.9551684
0.004824331,0.01712265,1.0,0.5982255,0.99882543,1.0,1.0,0.9556505
0.0048767696,0.017308766,1.0,0.56663346,0.9987791,1.0,1.0,0.9561223
0.0049292077,0.017494882,1.0,0.5872508,0.9988686,1.0,1.0,0.95658416
0.0049816463,0.017680999,1.0,0.5800133,0.99882084,1.0,1.0,0.95703644
0.0050340844,0.017867114,1.0,0.6015607,0.9988702,1.0,1.0,0.95747936
0.005086523,0.01805323,1.0,0.59475255,0.9988216,1.0,1.0,0.9579132
0.005138961,0.018239345,1.0,0.5905201,0.998826,1.0,1.0,0.9583383
0.0051913997,0.01842546,1.0,0.5832164,0.9988208,1.0,1.0,0.95875496
0.0052438383,0.018611576,1.0,0.6043292,0.9988694,1.0,1.0,0.9591633
0.0052962764,0.018797692,1.0,0.5975265,0.9988216,1.0,1.0,0.9595637
0.005348715,0.018983807,1.0,0.59315085,0.9988258,1.0,1.0,0.9599563
0.005401153,0.019169925,1.0,0.5860124,0.998821,1.0,1.0,0.96034133
0.0054535917,0.01935604,1.0,0.5819891,0.9988264,1.0,1.0,0.960719
0.00550603,0.019542156,1.0,0.60032237,0.9988647,1.0,1.0,0.9610896
0.0055584684,0.019728271,1.0,0.59608996,0.998826,1.0,1.0,0.96145326
0.005610907,0.019914387,1.0,0.5888084,0.9988208,1.0,1.0,0.9618102
0.005663345,0.020100502,1.0,0.5847851,0.9988264,1.0,1.0,0.9621605
0.0057157837,0.020286618,1.0,0.60297525,0.9988644,1.0,1.0,0.9625045
0.005768222,0.020472735,1.0,0.5988859,0.99882627,1.0,1.0,0.9628423
0.0058206604,0.02065885,1.0,0.5915823,0.9988208,1.0,1.0,0.96317405
0.0058730985,0.020844966,1.0,0.587559,0.9988264,1.0,1.0,0.96349996
0.005925537,0.021031082,1.0,0.58054715,0.99882126,1.0,1.0,0.96382016
0.0059779757,0.021217197,1.0,0.6016599,0.9988694,1.0,1.0,0.96413475
0.006030414,0.021403313,1.0,0.5943618,0.9988208,1.0,1.0,0.9644439
0.0060828524,0.021589428,1.0,0.590355,0.9988264,1.0,1.0,0.96474785
0.0061352905,0.021775546,1.0,0.583343,0.99882126,1.0,1.0,0.9650466
0.006187729,0.021961661,1.0,0.60445577,0.9988695,1.0,1.0,0.9653403
0.006240167,0.022147777,1.0,0.59715223,0.9988207,1.0,1.0,0.96562916
0.006292606,0.022333892,1.0,0.5931289,0.9988264,1.0,1.0,0.9659132
0.0063450444,0.022520008,1.0,0.5860124,0.9988211,1.0,1.0,0.9661926
0.0063974825,0.022706123,1.0,0.58159286,0.9988257,1.0,1.0,0.96646744
0.006449921,0.022892239,1.0,0.59949684,0.99886394,1.0,1.0,0.96673787
0.006502359,0.023078356,1.0,0.5954735,0.9988264,1.0,1.0,0.96700394
0.0065547978,0.023264471,1.0,0.58847815,0.99882126,1.0,1.0,0.96726584
0.006607236,0.023450587,1.0,0.5838989,0.99882543,1.0,1.0,0.9675236
0.0066596745,0.023636702,1.0,0.5771347,0.9988217,1.0,1.0,0.9677773
0.006712113,0.023822818,1.0,0.59869874,0.9988702,1.0,1.0,0.9680271
0.006764551,0.024008933,1.0,0.59168684,0.99882126,1.0,1.0,0.96827304
0.0068169897,0.024195049,1.0,0.58716273,0.9988255,1.0,1.0,0.9685152
0.006869428,0.024381166,1.0,0.5803765,0.9988216,1.0,1.0,0.96875376
0.0069218664,0.024567282,1.0,0.6014948,0.9988695,1.0,1.0,0.9689887
0.0069743046,0.024753397,1.0,0.59448284,0.99882126,1.0,1.0,0.9692201
0.007026743,0.024939513,1.0,0.58994216,0.9988255,1.0,1.0,0.9694481
0.0070791817,0.025125628,1.0,0.583156,0.9988216,1.0,1.0,0.96967274
0.00713162,0.025311744,1.0,0.60412556,0.9988692,1.0,1.0,0.9698941
0.0071840584,0.02549786,1.0,0.5972568,0.9988215,1.0,1.0,0.97011226
0.0072364965,0.025683977,1.0,0.59273815,0.99882555,1.0,1.0,0.9703273
0.007288935,0.025870092,1.0,0.6110714,0.9988647,1.0,1.0,0.9705393
0.0073413732,0.026056208,1.0,0.58171946,0.998783,1.0,1.0,0.9707482
0.007393812,0.026242323,1.0,0.5999041,0.9988644,1.0,1.0,0.9709542
0.0074462504,0.026428439,1.0,0.5955286,0.9988258,1.0,1.0,0.9711573
0.0074986885,0.026614554,1.0,0.5887258,0.9988216,1.0,1.0,0.9713576
0.007551127,0.02680067,1.0,0.5844934,0.998826,1.0,1.0,0.9715552
0.007603565,0.026986787,1.0,0.6027056,0.9988645,1.0,1.0,0.97174996
0.007656004,0.027172903,1.0,0.598308,0.9988257,1.0,1.0,0.9719421
0.007708442,0.027359018,1.0,0.59152174,0.9988216,1.0,1.0,0.9721317
0.00776088,0.027545134,1.0,0.58728933,0.998826,1.0,1.0,0.97231877
0.00781332,0.02773125,1.0,0.57994723,0.99882066,1.0,1.0,0.9725033
0.007865758,0.027917365,1.0,0.6010984,0.99886954,1.0,1.0,0.9726854
0.007918196,0.02810348,1.0,0.5942957,0.9988216,1.0,1.0,0.9728651
0.007970635,0.028289597,1.0,0.5900798,0.998826,1.0,1.0,0.9730424
0.008023073,0.028475713,1.0,0.58270466,0.9988206,1.0,1.0,0.9732175
0.008075511,0.028661828,1.0,0.57875836,0.9988265,1.0,1.0,0.9733903
0.008127949,0.028847944,1.0,0.59665686,0.99886394,1.0,1.0,0.97356087
0.008180388,0.02903406,1.0,0.59228134,0.9988258,1.0,1.0,0.97372925
0.008232826,0.029220175,1.0,0.56033707,0.9987785,1.0,1.0,0.97389555
0.0082852645,0.02940629,1.0,0.60667384,0.9989127,1.0,1.0,0.9740597
0.0083377035,0.029592406,1.0,0.59986556,0.9988216,1.0,1.0,0.9742218
0.008390142,0.029778523,1.0,0.59551203,0.9988258,1.0,1.0,0.974382
0.00844258,0.029964639,1.0,0.58832955,0.99882096,1.0,1.0,0.9745401
0.008495018,0.030150754,1.0,0.5843283,0.9988264,1.0,1.0,0.9746963
0.008547457,0.03033687,1.0,0.5773164,0.99882126,1.0,1.0,0.9748506
0.008599895,0.030522985,1.0,0.5984291,0.9988694,1.0,1.0,0.975003
0.008652333,0.0307091,1.0,0.591131,0.9988208,1.0,1.0,0.97515357
0.008704772,0.030895216,1.0,0.5871022,0.9988264,1.0,1.0,0.9753024
0.00875721,0.031081334,1.0,0.5799692,0.998821,1.0,1.0,0.9754494
0.008809648,0.03126745,1.0,0.601203,0.99886966,1.0,1.0,0.97559464
0.008862087,0.031453565,1.0,0.5937398,0.9988205,1.0,1.0,0.9757382
0.008914526,0.03163968,1.0,0.5898981,0.9988267,1.0,1.0,0.9758801
0.008966964,0.031825796,1.0,0.5828862,0.99882126,1.0,1.0,0.97602034
0.009019402,0.03201191,1.0,0.60393846,0.99886936,1.0,1.0,0.9761589
0.009071841,0.032198027,1.0,0.5966954,0.99882084,1.0,1.0,0.97629595
0.009124279,0.032384142,1.0,0.5926721,0.9988264,1.0,1.0,0.9764314
0.009176717,0.032570258,1.0,0.58563817,0.9988212,1.0,1.0,0.9765653
0.009229155,0.032756373,1.0,0.58114153,0.99882555,1.0,1.0,0.97669774
0.009281594,0.032942493,1.0,0.5994748,0.9988647,1.0,1.0,0.97682863
0.009334032,0.033128608,1.0,0.59546804,0.9988264,1.0,1.0,0.9769581
0.009386471,0.033314724,1.0,0.58845615,0.99882126,1.0,1.0,0.97708607
0.00943891,0.03350084,1.0,0.5839375,0.99882555,1.0,1.0,0.97721267
0.009491348,0.033686955,1.0,0.57714576,0.9988216,1.0,1.0,0.9773379
0.009543786,0.03387307,1.0,0.5982419,0.9988694,1.0,1.0,0.9774617
0.009596224,0.034059186,1.0,0.5912355,0.99882126,1.0,1.0,0.97758424
0.009648663,0.0342453,1.0,0.5867114,0.9988255,1.0,1.0,0.97770536
0.009701101,0.034431417,1.0,0.5799032,0.9988216,1.0,1.0,0.9778252
0.009753539,0.034617532,1.0,0.6005811,0.9988687,1.0,1.0,0.97794384
0.009805978,0.034803648,1.0,0.5935912,0.99882126,1.0,1.0,0.97806114
0.009858416,0.034989763,1.0,0.58905053,0.9988255,1.0,1.0,0.97817725
0.0099108545,0.03517588,1.0,0.58228636,0.9988217,1.0,1.0,0.9782921
0.009963293,0.035361994,1.0,0.60381186,0.99887013,1.0,1.0,0.9784057
0.010015732,0.035548113,1.0,0.59679997,0.99882126,1.0,1.0,0.9785182
0.01006817,0.03573423,1.0,0.5922538,0.9988255,1.0,1.0,0.9786295
0.010120608,0.035920344,1.0,0.58549505,0.9988217,1.0,1.0,0.9787397
0.010173047,0.03610646,1.0,0.5812626,0.998826,1.0,1.0,0.9788487
0.010225485,0.036292575,1.0,0.5995959,0.9988647,1.0,1.0,0.97895664
0.010277923,0.03647869,1.0,0.5950773,0.99882555,1.0,1.0,0.97906345
0.010330361,0.036664806,1.0,0.588269,0.9988216,1.0,1.0,0.9791692
0.0103828,0.03685092,1.0,0.5840586,0.998826,1.0,1.0,0.97927386
0.0104352385,0.037037037,1.0,0.5767385,0.9988207,1.0,1.0,0.9793775
0.010487677,0.037223153,1.0,0.5978677,0.9988695,1.0,1.0,0.9794801
0.010540116,0.03740927,1.0,0.59106493,0.9988216,1.0,1.0,0.97958165
0.010592554,0.037595384,1.0,0.5868325,0.998826,1.0,1.0,0.97968227
0.010644992,0.0377815,1.0,0.5795124,0.9988207,1.0,1.0,0.97978187
0.01069743,0.037967615,1.0,0.60064715,0.9988695,1.0,1.0,0.97988045
0.010749869,0.03815373,1.0,0.5938389,0.9988216,1.0,1.0,0.97997814
0.010802307,0.03833985,1.0,0.5894798,0.9988258,1.0,1.0,0.9800749
0.010854745,0.038525965,1.0,0.58230287,0.99882096,1.0,1.0,0.98017067
0.010907184,0.03871208,1.0,0.57815295,0.99882615,1.0,1.0,0.98026556
0.010959622,0.038898196,1.0,0.59663486,0.99886495,1.0,1.0,0.9803595
0.011012061,0.03908431,1.0,0.5924024,0.998826,1.0,1.0,0.9804526
0.011064499,0.039270427,1.0,0.61073565,0.9988647,1.0,1.0,0.9805448
0.011116938,0.039456543,1.0,0.58107543,0.99878246,1.0,1.0,0.9806361
0.011169376,0.039642658,1.0,0.59940875,0.9988647,1.0,1.0,0.9807266
0.011221814,0.039828774,1.0,0.59517634,0.998826,1.0,1.0,0.98081625
0.011274253,0.04001489,1.0,0.5878782,0.9988208,1.0,1.0,0.98090506
0.011326691,0.040201005,1.0,0.58386594,0.9988264,1.0,1.0,0.9809931
0.011379129,0.04038712,1.0,0.6017479,0.99886394,1.0,1.0,0.98108023
0.011431567,0.040573236,1.0,0.59751546,0.998826,1.0,1.0,0.98116666
0.011484006,0.04075935,1.0,0.5902394,0.9988208,1.0,1.0,0.98125225
0.011536445,0.04094547,1.0,0.5862326,0.9988264,1.0,1.0,0.9813371
0.011588883,0.041131586,1.0,0.5791987,0.9988212,1.0,1.0,0.9814212
0.011641322,0.0413177,1.0,0.57468003,0.99882555,1.0,1.0,0.98150444
0.01169376,0.041503817,1.0,0.59332156,0.9988652,1.0,1.0,0.98158705
0.011746198,0.041689932,1.0,0.5894413,0.9988266,1.0,1.0,0.9816689
0.011798636,0.041876048,1.0,0.5824294,0.99882126,1.0,1.0,0.98175
0.011851075,0.042062163,1.0,0.5779053,0.99882555,1.0,1.0,0.98183036
0.011903513,0.04224828,1.0,0.5710585,0.99882156,1.0,1.0,0.98191005
0.011955951,0.042434394,1.0,0.59221524,0.99886954,1.0,1.0,0.9819891
0.01200839,0.04262051,1.0,0.5852254,0.99882126,1.0,1.0,0.98206735
0.0120608285,0.042806625,1.0,0.6063161,0.9988694,1.0,1.0,0.982145
0.012113267,0.04299274,1.0,0.573893,0.9987777,1.0,1.0,0.98222196
0.012165705,0.043178856,1.0,0.59501123,0.9988695,1.0,1.0,0.98229825
0.012218144,0.043364972,1.0,0.58799934,0.99882126,1.0,1.0,0.9823739
0.012270582,0.04355109,1.0,0.5834752,0.9988255,1.0,1.0,0.98244894
0.01232302,0.043737207,1.0,0.5765899,0.99882144,1.0,1.0,0.98252326
0.012375459,0.043923322,1.0,0.5976585,0.99886936,1.0,1.0,0.98259705
0.012427897,0.044109438,1.0,0.5907732,0.99882144,1.0,1.0,0.9826701
0.012480335,0.044295553,1.0,0.5862326,0.9988255,1.0,1.0,0.98274267
0.012532773,0.04448167,1.0,0.57946837,0.9988217,1.0,1.0,0.98281455
0.0125852125,0.044667784,1.0,0.5496211,0.9987821,1.0,1.0,0.9828859
0.012637651,0.044667784,1.0,0.0,0.0,0.0,0.9982729,0.97727543
0.012690089,0.0448539,1.0,0.53717685,0.99760467,1.0,1.0,0.97736895
0.012742528,0.04522613,1.0,0.0,0.999647,0.0,0.9982729,0.97182715
0.012794966,0.04522613,1.0,0.0,0.0,0.0,0.9965458,0.9663306
0.012847404,0.04522613,1.0,0.0,0.0,0.0,0.9948186,0.9608787
0.012899842,0.04522613,1.0,0.0,0.0,0.0,0.9930915,0.9554709
0.012952281,0.04522613,1.0,0.0,0.0,0.0,0.9913644,0.9501068
0.013004719,0.04522613,1.0,0.0,0.0,0.0,0.9896373,0.9447858
0.013057157,0.04522613,1.0,0.0,0.0,0.0,0.9879102,0.93950725
0.013109596,0.04522613,1.0,0.0,0.0,0.0,0.98618305,0.93427086
0.013162035,0.045412246,1.0,0.8935338,0.99139434,1.0,1.0,0.9345317
0.013214473,0.045412246,1.0,0.0,0.0,0.0,0.9982729,0.92935634
0.013266911,0.045412246,1.0,0.0,0.0,0.0,0.9965458,0.9242217
0.01331935,0.045412246,1.0,0.0,0.0,0.0,0.9948186,0.91912735
0.013371788,0.045412246,1.0,0.0,0.0,0.0,0.9930915,0.9140728
0.013424226,0.045412246,1.0,0.0,0.0,0.0,0.9913644,0.9090576
0.013476665,0.045412246,1.0,0.0,0.0,0.0,0.9896373,0.9040813
0.013529103,0.045412246,1.0,0.0,0.0,0.0,0.9879102,0.8991434
0.013581541,0.045412246,1.0,0.0,0.0,0.0,0.98618305,0.8942435
0.0136339795,0.045412246,1.0,0.0,0.0,0.0,0.98445594,0.8893811
0.0136864185,0.045412246,1.0,0.0,0.0,0.0,0.98272884,0.8845559
0.013738857,0.045412246,1.0,0.0,0.0,0.0,0.98100173,0.8797673
0.013791295,0.045412246,1.0,0.0,0.0,0.0,0.97927463,0.875015
0.013843734,0.045412246,1.0,0.0,0.0,0.0,0.9775475,0.8702986
0.013896172,0.045412246,1.0,0.0,0.0,0.0,0.97582036,0.86561763
0.01394861,0.045412246,1.0,0.0,0.0,0.0,0.97409326,0.8609718
0.014001048,0.045412246,1.0,0.0,0.0,0.0,0.97236615,0.85636055
0.014053487,0.045412246,1.0,0.0,0.0,0.0,0.97063905,0.85178363
0.014105925,0.045412246,1.0,0.0,0.0,0.0,0.96891195,0.84724057
0.014158363,0.045412246,1.0,0.0,0.0,0.0,0.9671848,0.8427311
0.0142108025,0.045412246,1.0,0.0,0.0,0.0,0.9654577,0.83825475
0.014263241,0.045412246,1.0,0.0,0.0,0.0,0.9637306,0.83381116
0.014315679,0.045412246,1.0,0.0,0.0,0.0,0.96200347,0.82940006
0.014368117,0.045412246,1.0,0.0,0.0,0.0,0.96027637,0.825021
0.014420556,0.045412246,1.0,0.0,0.0,0.0,0.9585492,0.82067376
0.014472994,0.045412246,1.0,0.0,0.0,0.0,0.9568221,0.81635785
0.014525432,0.045412246,1.0,0.0,0.0,0.0,0.955095,0.812073
0.014577871,0.04559836,1.0,0.866598,0.9673983,1.0,1.0,0.8127465
0.014630309,0.04559836,1.0,0.0,0.0,0.0,0.9982729,0.8085052
0.014682747,0.04559836,1.0,0.0,0.0,0.0,0.9965458,0.804294
0.014735186,0.04559836,1.0,0.0,0.0,0.0,0.9948186,0.80011266
0.014787625,0.04559836,1.0,0.0,0.0,0.0,0.9930915,0.79596096
0.014840063,0.04559836,1.0,0.0,0.0,0.0,0.9913644,0.7918384
0.014892501,0.04559836,1.0,0.0,0.0,0.0,0.9896373,0.7877448
0.01494494,0.04559836,1.0,0.0,0.0,0.0,0.9879102,0.78367984
0.014997378,0.04559836,1.0,0.0,0.0,0.0,0.98618305,0.77964324
0.015049816,0.045970593,1.0,0.8171571,0.99964684,1.0,1.0,0.7804084
0.015102254,0.045970593,1.0,0.0,0.0,0.0,0.9982729,0.776411
0.015154693,0.045970593,1.0,0.0,0.0,0.0,0.9965458,0.77244115
0.015207131,0.045970593,1.0,0.0,0.0,0.0,0.9948186,0.76849866
0.0152595695,0.046156712,1.0,0.48999798,0.99504447,1.0,1.0,0.76929146
0.015312009,0.046156712,1.0,0.0,0.0,0.0,0.9982729,0.7653866
0.015364447,0.046156712,1.0,0.0,0.0,0.0,0.9965458,0.7615083
0.015416885,0.046156712,1.0,0.0,0.0,0.0,0.9948186,0.7576563
0.015469323,0.046156712,1.0,0.0,0.0,0.0,0.9930915,0.7538303
0.015521762,0.046156712,1.0,0.0,0.0,0.0,0.9913644,0.75003004
0.015574199,0.046156712,1.0,0.0,0.0,0.0,0.9896373,0.74625534
0.015626637,0.046156712,1.0,0.0,0.0,0.0,0.9879102,0.7425059
0.015679076,0.046156712,1.0,0.0,0.0,0.0,0.98618305,0.73878145
0.015731514,0.046156712,1.0,0.0,0.0,0.0,0.98445594,0.7350817
0.015783953,0.046156712,1.0,0.0,0.0,0.0,0.98272884,0.73140645
0.015836392,0.046342827,1.0,0.9847434,0.9876085,1.0,1.0,0.7322929
0.015888829,0.046342827,1.0,0.0,0.0,0.0,0.9982729,0.72865105
0.015941268,0.046342827,1.0,0.0,0.0,0.0,0.9965458,0.72503304
0.015993707,0.046342827,1.0,0.0,0.0,0.0,0.9948186,0.72143877
0.016046144,0.046342827,1.0,0.0,0.0,0.0,0.9930915,0.7178678
0.016098583,0.046528943,1.0,0.881574,0.9938274,1.0,1.0,0.71878386
0.016151022,0.046528943,1.0,0.0,0.0,0.0,0.9982729,0.7152446
0.01620346,0.046528943,1.0,0.0,0.0,0.0,0.9965458,0.7117282
0.016255898,0.04671506,1.0,0.8381432,0.9963443,1.0,1.0,0.7126552
0.016308336,0.046901174,1.0,0.8843534,0.99891245,1.0,1.0,0.7135761
0.016360775,0.046901174,1.0,0.0,0.0,0.0,0.9982729,0.71009874
0.016413214,0.046901174,1.0,0.0,0.0,0.0,0.9965458,0.7066436
0.01646565,0.04708729,1.0,0.46050292,0.9956924,1.0,1.0,0.70757484
0.01651809,0.04708729,1.0,0.0,0.0,0.0,0.9982729,0.7041495
0.016570529,0.047273405,1.0,0.5769751,0.9978256,1.0,1.0,0.7050828
0.016622966,0.047273405,1.0,0.0,0.0,0.0,0.9982729,0.70168686
0.016675405,0.047645636,1.0,0.9705215,0.9993909,1.0,1.0,0.70262194
0.016727844,0.04783175,1.0,0.5585758,0.998777,1.0,1.0,0.7035513
0.016780281,0.048017867,1.0,0.9092088,0.9994342,1.0,1.0,0.7044748
0.01683272,0.048017867,1.0,0.0,0.0,0.0,0.9982729,0.7011229
0.01688516,0.048017867,1.0,0.0,0.0,0.0,0.9965458,0.69779176
0.016937597,0.048203982,1.0,0.5618671,0.9958235,1.0,1.0,0.6987245
0.016990036,0.048203982,1.0,0.0,0.0,0.0,0.9982729,0.6954212
0.017042473,0.048390098,1.0,0.8812052,0.99817324,1.0,1.0,0.6963555
0.017094912,0.048390098,1.0,0.0,0.0,0.0,0.9982729,0.6930797
0.017147351,0.048390098,1.0,0.0,0.0,0.0,0.9965458,0.68982387
0.017199788,0.048390098,1.0,0.0,0.0,0.0,0.9948186,0.6865878
0.017252227,0.048576213,1.0,0.5531105,0.99464923,1.0,1.0,0.68753755
0.017304666,0.04876233,1.0,0.9295454,0.99947834,1.0,1.0,0.68848157
0.017357104,0.04876233,1.0,0.0,0.0,0.0,0.9982729,0.6852788
0.017409543,0.049134564,1.0,0.8661192,0.99982566,1.0,1.0,0.6862239
