SP,RP,TI,TT,UT,LMS,CML,MLR
608010,253848,0.1,0.050087693,0.050039499,0,0,0.011526126
608058,253896,0.1,4.82E-05,0.049960503,0,0,0.011525216
608106,253944,0.1,4.82E-05,0.100000003,0,0,0.011524307
608154,253992,0.1,4.82E-05,0.100000003,0,0,0.011523397
608202,254024,0.1,8.77E-05,3.95E-05,0,0,0.011522488
608250,254072,0.1,4.82E-05,0.099960523,0,0,0.011521578
608298,254120,0.1,4.82E-05,0.100000004,0,0,0.011520669
608346,254152,0.1,0.050087639,0.050039429,0,0,0.01151976
608394,254200,0.1,4.82E-05,0.049960575,0,0,0.011518851
608442,254248,0.1,4.82E-05,0.100000004,0,0,0.011517943
608490,254296,0.1,4.82E-05,0.100000005,0,0,0.011517034
608538,254328,0.1,8.76E-05,3.94E-05,0,0,0.011516126
608586,254376,0.1,4.82E-05,0.099960648,0,0,0.011515217
608634,254424,0.1,4.82E-05,0.100000005,0,0,0.011514309
608682,254456,0.1,0.050087521,0.050039288,0,0,0.011513401
608730,254504,0.1,4.82E-05,0.049960718,0,0,0.011512493
608778,254552,0.1,4.82E-05,0.100000006,0,0,0.011511586
608826,254600,0.1,4.83E-05,0.100000006,0,0,0.011510678
608874,254632,0.1,8.75E-05,3.92E-05,0,0,0.01150977
608922,254680,0.1,4.83E-05,0.099960795,0,0,0.011508863
608970,254728,0.1,4.83E-05,0.100000007,0,0,0.011507956
609018,254760,0.1,0.050087405,0.05003914,0,0,0.011507049
609066,254808,0.1,4.83E-05,0.049960867,0,0,0.011506142
609114,254856,0.1,4.83E-05,0.100000007,0,0,0.011505235
609162,254904,0.1,4.83E-05,0.100000008,0,0,0.011504329
609210,254936,0.1,8.73E-05,3.91E-05,0,0,0.011503422
609258,254984,0.1,4.83E-05,0.099960947,0,0,0.011502516
609306,255032,0.1,4.83E-05,0.100000008,0,0,0.01150161
609354,255064,0.1,0.050087292,0.050038989,0,0,0.011500704
609402,255112,0.1,4.83E-05,0.049961019,0,0,0.011499798
609450,255160,0.1,4.83E-05,0.100000009,0,0,0.011498892
609498,255208,0.1,4.83E-05,0.100000009,0,0,0.011497987
609546,255240,0.1,8.72E-05,3.89E-05,0,0,0.011497081
609594,255288,0.1,4.83E-05,0.099961101,0,0,0.011496176
609642,255336,0.1,4.83E-05,0.100000009,0,0,0.011495271
609690,255368,0.1,0.050087184,0.050038836,0,0,0.011494366
609738,255416,0.1,4.84E-05,0.049961174,0,0,0.011493461
609786,255464,0.1,4.84E-05,0.10000001,0,0,0.011492556
609834,255512,0.1,4.84E-05,0.10000001,0,0,0.011491652
609882,255544,0.1,8.71E-05,3.88E-05,0,0,0.011490747
609930,255592,0.1,4.84E-05,0.099961255,0,0,0.011489843
609978,255640,0.1,4.84E-05,0.10000001,0,0,0.011488939
610026,255672,0.1,0.050087084,0.050038685,0,0,0.011488035
610074,255720,0.1,4.84E-05,0.049961325,0,0,0.011487131
610122,255768,0.1,4.84E-05,0.100000011,0,0,0.011486227
610170,255816,0.1,4.84E-05,0.100000011,0,0,0.011485324
610218,255848,0.1,8.70E-05,3.86E-05,0,0,0.01148442
610266,255896,0.1,4.84E-05,0.099961404,0,0,0.011483517
610314,255944,0.1,4.85E-05,0.100000011,0,0,0.011482614
610362,255976,0.1,0.050086996,0.050038543,0,0,0.011481711
610410,256024,0.1,4.85E-05,0.049961468,0,0,0.011480808
610458,256072,0.1,4.85E-05,0.100000012,0,0,0.011479905
610506,256120,0.1,4.85E-05,0.100000012,0,0,0.011479003
610554,256152,0.1,8.70E-05,3.85E-05,0,0,0.0114781
610602,256200,0.1,4.85E-05,0.09996154,0,0,0.011477198
610650,256248,0.1,4.85E-05,0.100000012,0,0,0.011476296
610698,256280,0.1,0.050086931,0.050038419,0,0,0.011475394
610746,256328,0.1,4.85E-05,0.049961593,0,0,0.011474492
610794,256376,0.1,4.85E-05,0.100000012,0,0,0.01147359
610842,256424,0.1,4.85E-05,0.100000012,0,0,0.011472689
610890,256456,0.1,8.69E-05,3.84E-05,0,0,0.011471787
