SP,RP,TI,TT,UT,LMS,CML,MLR
0.012425674,0.01551887,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012473085,0.015578084,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012520496,0.015637297,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012567908,0.01569651,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012615318,0.015755724,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012662729,0.015814938,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012710141,0.015874151,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012757552,0.015933365,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012804963,0.015992578,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012852374,0.016051792,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012899785,0.016111005,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012947196,0.016170219,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.012994608,0.016229432,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013042019,0.016288646,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.01308943,0.016347859,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013136841,0.016407073,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013184252,0.016466286,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013231663,0.0165255,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013279075,0.016584713,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.013326486,0.016643927,1.0,0.9997662,0.99684626,1.0,1.0,1.0
0.0133738965,0.01670314,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013421308,0.016762353,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013468719,0.016821567,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.01351613,0.01688078,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013563542,0.016939994,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.0136109525,0.016999207,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013658363,0.01705842,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013705775,0.017117634,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013753186,0.017176848,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013800598,0.017236061,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.013848009,0.017295275,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.013895419,0.017354488,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.013942831,0.017413702,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.013990242,0.017472915,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.014037653,0.017532129,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.014085065,0.017591342,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.0141324755,0.017650556,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.014179886,0.01770977,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.014227298,0.017768983,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.014274709,0.017828196,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.01432212,0.01788741,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014369532,0.017946623,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014416942,0.018005837,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014464353,0.01806505,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014511765,0.018124264,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014559176,0.018183477,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014606587,0.01824269,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014653998,0.018301904,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.014701409,0.018361118,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.01474882,0.018420331,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.014796232,0.018479545,1.0,0.9997583,0.99684626,1.0,1.0,1.0
0.014843643,0.018538758,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014891054,0.018597972,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014938465,0.018657185,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.014985876,0.018716399,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.015033287,0.018775612,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.015080699,0.018834826,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.01512811,0.01889404,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.01517552,0.018953253,1.0,0.99976027,0.99684626,1.0,1.0,1.0
0.015222932,0.019012466,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.015270343,0.01907168,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.015317754,0.019130893,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.015365166,0.019190107,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.0154125765,0.01924932,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.015459987,0.019308534,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.015507399,0.019367747,1.0,0.99976224,0.99684626,1.0,1.0,1.0
0.01555481,0.01942696,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015602221,0.019486174,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015649632,0.019545387,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015697043,0.019604601,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015744453,0.019663814,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015791865,0.019723028,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015839277,0.019782241,1.0,0.9997642,0.99684626,1.0,1.0,1.0
0.015886687,0.019841455,1.0,0.9997642,0.99684626,1.0,1.0,1.0
